sample_index,sample_id,split,source_file,geometry_type,damage_type,parameter_count,p1,p2,p3,p4,p5,p6,p7,p8
256,666:0256:125_0_20_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,125,0,20,1,,,,
257,666:0257:125_0_15_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,125,0,15,1,,,,
258,666:0258:125_0_10_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,125,0,10,1,,,,
259,666:0259:125_0_5_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,125,0,5,1,,,,
260,666:0260:130_0_50_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,50,1,,,,
261,666:0261:130_0_45_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,45,1,,,,
262,666:0262:130_0_40_1,validation,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,40,1,,,,
263,666:0263:130_0_35_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,35,1,,,,
264,666:0264:130_0_30_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,30,1,,,,
265,666:0265:130_0_25_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,25,1,,,,
266,666:0266:130_0_20_1,test,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,20,1,,,,
267,666:0267:130_0_15_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,15,1,,,,
268,666:0268:130_0_10_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,10,1,,,,
269,666:0269:130_0_5_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,130,0,5,1,,,,
270,666:0270:135_0_50_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,50,1,,,,
271,666:0271:135_0_45_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,45,1,,,,
272,666:0272:135_0_40_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,40,1,,,,
273,666:0273:135_0_35_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,35,1,,,,
274,666:0274:135_0_30_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,30,1,,,,
275,666:0275:135_0_25_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,25,1,,,,
276,666:0276:135_0_20_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,20,1,,,,
277,666:0277:135_0_15_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,15,1,,,,
278,666:0278:135_0_10_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,10,1,,,,
279,666:0279:135_0_5_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,135,0,5,1,,,,
280,666:0280:140_0_50_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,50,1,,,,
281,666:0281:140_0_45_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,45,1,,,,
282,666:0282:140_0_40_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,40,1,,,,
283,666:0283:140_0_35_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,35,1,,,,
284,666:0284:140_0_30_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,30,1,,,,
285,666:0285:140_0_25_1,test,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,25,1,,,,
286,666:0286:140_0_20_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,20,1,,,,
287,666:0287:140_0_15_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,15,1,,,,
288,666:0288:140_0_10_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,10,1,,,,
289,666:0289:140_0_5_1,train,666.xlsx,upward_crack_1mm,upward_crack,4,140,0,5,1,,,,
290,444:0000:0_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,50,5,,,,
291,444:0001:0_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,45,5,,,,
292,444:0002:0_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,40,5,,,,
293,444:0003:0_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,35,5,,,,
294,444:0004:0_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,30,5,,,,
295,444:0005:0_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,25,5,,,,
296,444:0006:0_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,20,5,,,,
297,444:0007:0_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,15,5,,,,
298,444:0008:0_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,10,5,,,,
299,444:0009:0_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,0,0,5,5,,,,
300,444:0010:5_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,50,5,,,,
301,444:0011:5_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,45,5,,,,
302,444:0012:5_0_40_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,40,5,,,,
303,444:0013:5_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,35,5,,,,
304,444:0014:5_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,30,5,,,,
305,444:0015:5_0_25_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,25,5,,,,
306,444:0016:5_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,20,5,,,,
307,444:0017:5_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,15,5,,,,
308,444:0018:5_0_10_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,10,5,,,,
309,444:0019:5_0_5_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,5,0,5,5,,,,
310,444:0020:10_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,50,5,,,,
311,444:0021:10_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,45,5,,,,
312,444:0022:10_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,40,5,,,,
313,444:0023:10_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,35,5,,,,
314,444:0024:10_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,30,5,,,,
315,444:0025:10_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,25,5,,,,
316,444:0026:10_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,20,5,,,,
317,444:0027:10_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,15,5,,,,
318,444:0028:10_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,10,5,,,,
319,444:0029:10_0_5_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,10,0,5,5,,,,
320,444:0030:15_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,50,5,,,,
321,444:0031:15_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,45,5,,,,
322,444:0032:15_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,40,5,,,,
323,444:0033:15_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,35,5,,,,
324,444:0034:15_0_30_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,30,5,,,,
325,444:0035:15_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,25,5,,,,
326,444:0036:15_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,20,5,,,,
327,444:0037:15_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,15,5,,,,
328,444:0038:15_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,10,5,,,,
329,444:0039:15_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,15,0,5,5,,,,
330,444:0040:20_0_50_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,50,5,,,,
331,444:0041:20_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,45,5,,,,
332,444:0042:20_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,40,5,,,,
333,444:0043:20_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,35,5,,,,
334,444:0044:20_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,30,5,,,,
335,444:0045:20_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,25,5,,,,
336,444:0046:20_0_20_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,20,5,,,,
337,444:0047:20_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,15,5,,,,
338,444:0048:20_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,10,5,,,,
339,444:0049:20_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,20,0,5,5,,,,
340,444:0050:25_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,50,5,,,,
341,444:0051:25_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,45,5,,,,
342,444:0052:25_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,40,5,,,,
343,444:0053:25_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,35,5,,,,
344,444:0054:25_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,30,5,,,,
345,444:0055:25_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,25,5,,,,
346,444:0056:25_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,20,5,,,,
347,444:0057:25_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,15,5,,,,
348,444:0058:25_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,10,5,,,,
349,444:0059:25_0_5_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,25,0,5,5,,,,
350,444:0060:30_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,50,5,,,,
351,444:0061:30_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,45,5,,,,
352,444:0062:30_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,40,5,,,,
353,444:0063:30_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,35,5,,,,
354,444:0064:30_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,30,5,,,,
355,444:0065:30_0_25_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,25,5,,,,
356,444:0066:30_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,20,5,,,,
357,444:0067:30_0_15_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,15,5,,,,
358,444:0068:30_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,10,5,,,,
359,444:0069:30_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,30,0,5,5,,,,
360,444:0070:35_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,50,5,,,,
361,444:0071:35_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,45,5,,,,
362,444:0072:35_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,40,5,,,,
363,444:0073:35_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,35,5,,,,
364,444:0074:35_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,30,5,,,,
365,444:0075:35_0_25_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,25,5,,,,
366,444:0076:35_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,20,5,,,,
367,444:0077:35_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,15,5,,,,
368,444:0078:35_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,10,5,,,,
369,444:0079:35_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,35,0,5,5,,,,
370,444:0080:40_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,50,5,,,,
371,444:0081:40_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,45,5,,,,
372,444:0082:40_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,40,5,,,,
373,444:0083:40_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,35,5,,,,
374,444:0084:40_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,30,5,,,,
375,444:0085:40_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,25,5,,,,
376,444:0086:40_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,20,5,,,,
377,444:0087:40_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,15,5,,,,
378,444:0088:40_0_10_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,10,5,,,,
379,444:0089:40_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,40,0,5,5,,,,
380,444:0090:45_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,50,5,,,,
381,444:0091:45_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,45,5,,,,
382,444:0092:45_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,40,5,,,,
383,444:0093:45_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,35,5,,,,
384,444:0094:45_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,30,5,,,,
385,444:0095:45_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,25,5,,,,
386,444:0096:45_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,20,5,,,,
387,444:0097:45_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,15,5,,,,
388,444:0098:45_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,10,5,,,,
389,444:0099:45_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,45,0,5,5,,,,
390,444:0100:50_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,50,5,,,,
391,444:0101:50_0_45_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,45,5,,,,
392,444:0102:50_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,40,5,,,,
393,444:0103:50_0_35_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,35,5,,,,
394,444:0104:50_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,30,5,,,,
395,444:0105:50_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,25,5,,,,
396,444:0106:50_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,20,5,,,,
397,444:0107:50_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,15,5,,,,
398,444:0108:50_0_10_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,10,5,,,,
399,444:0109:50_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,50,0,5,5,,,,
400,444:0110:55_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,50,5,,,,
401,444:0111:55_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,45,5,,,,
402,444:0112:55_0_40_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,40,5,,,,
403,444:0113:55_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,35,5,,,,
404,444:0114:55_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,30,5,,,,
405,444:0115:55_0_25_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,25,5,,,,
406,444:0116:55_0_20_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,20,5,,,,
407,444:0117:55_0_15_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,15,5,,,,
408,444:0118:55_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,10,5,,,,
409,444:0119:55_0_5_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,55,0,5,5,,,,
410,444:0120:60_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,50,5,,,,
411,444:0121:60_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,45,5,,,,
412,444:0122:60_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,40,5,,,,
413,444:0123:60_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,35,5,,,,
414,444:0124:60_0_30_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,30,5,,,,
415,444:0125:60_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,25,5,,,,
416,444:0126:60_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,20,5,,,,
417,444:0127:60_0_15_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,15,5,,,,
418,444:0128:60_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,10,5,,,,
419,444:0129:60_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,60,0,5,5,,,,
420,444:0130:65_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,50,5,,,,
421,444:0131:65_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,45,5,,,,
422,444:0132:65_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,40,5,,,,
423,444:0133:65_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,35,5,,,,
424,444:0134:65_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,30,5,,,,
425,444:0135:65_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,25,5,,,,
426,444:0136:65_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,20,5,,,,
427,444:0137:65_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,15,5,,,,
428,444:0138:65_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,10,5,,,,
429,444:0139:65_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,65,0,5,5,,,,
430,444:0140:70_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,50,5,,,,
431,444:0141:70_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,45,5,,,,
432,444:0142:70_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,40,5,,,,
433,444:0143:70_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,35,5,,,,
434,444:0144:70_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,30,5,,,,
435,444:0145:70_0_25_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,25,5,,,,
436,444:0146:70_0_20_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,20,5,,,,
437,444:0147:70_0_15_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,15,5,,,,
438,444:0148:70_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,10,5,,,,
439,444:0149:70_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,70,0,5,5,,,,
440,444:0150:75_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,50,5,,,,
441,444:0151:75_0_45_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,45,5,,,,
442,444:0152:75_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,40,5,,,,
443,444:0153:75_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,35,5,,,,
444,444:0154:75_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,30,5,,,,
445,444:0155:75_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,25,5,,,,
446,444:0156:75_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,20,5,,,,
447,444:0157:75_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,15,5,,,,
448,444:0158:75_0_10_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,10,5,,,,
449,444:0159:75_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,75,0,5,5,,,,
450,444:0160:80_0_50_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,50,5,,,,
451,444:0161:80_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,45,5,,,,
452,444:0162:80_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,40,5,,,,
453,444:0163:80_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,35,5,,,,
454,444:0164:80_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,30,5,,,,
455,444:0165:80_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,25,5,,,,
456,444:0166:80_0_20_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,20,5,,,,
457,444:0167:80_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,15,5,,,,
458,444:0168:80_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,10,5,,,,
459,444:0169:80_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,80,0,5,5,,,,
460,444:0170:85_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,50,5,,,,
461,444:0171:85_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,45,5,,,,
462,444:0172:85_0_40_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,40,5,,,,
463,444:0173:85_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,35,5,,,,
464,444:0174:85_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,30,5,,,,
465,444:0175:85_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,25,5,,,,
466,444:0176:85_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,20,5,,,,
467,444:0177:85_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,15,5,,,,
468,444:0178:85_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,10,5,,,,
469,444:0179:85_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,85,0,5,5,,,,
470,444:0180:90_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,50,5,,,,
471,444:0181:90_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,45,5,,,,
472,444:0182:90_0_40_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,40,5,,,,
473,444:0183:90_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,35,5,,,,
474,444:0184:90_0_30_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,30,5,,,,
475,444:0185:90_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,25,5,,,,
476,444:0186:90_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,20,5,,,,
477,444:0187:90_0_15_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,15,5,,,,
478,444:0188:90_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,10,5,,,,
479,444:0189:90_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,90,0,5,5,,,,
480,444:0190:95_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,50,5,,,,
481,444:0191:95_0_45_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,45,5,,,,
482,444:0192:95_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,40,5,,,,
483,444:0193:95_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,35,5,,,,
484,444:0194:95_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,30,5,,,,
485,444:0195:95_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,25,5,,,,
486,444:0196:95_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,20,5,,,,
487,444:0197:95_0_15_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,15,5,,,,
488,444:0198:95_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,10,5,,,,
489,444:0199:95_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,95,0,5,5,,,,
490,444:0200:100_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,50,5,,,,
491,444:0201:100_0_45_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,45,5,,,,
492,444:0202:100_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,40,5,,,,
493,444:0203:100_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,35,5,,,,
494,444:0204:100_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,30,5,,,,
495,444:0205:100_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,25,5,,,,
496,444:0206:100_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,20,5,,,,
497,444:0207:100_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,15,5,,,,
498,444:0208:100_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,10,5,,,,
499,444:0209:100_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,100,0,5,5,,,,
500,444:0210:105_0_50_5,test,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,50,5,,,,
501,444:0211:105_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,45,5,,,,
502,444:0212:105_0_40_5,validation,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,40,5,,,,
503,444:0213:105_0_35_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,35,5,,,,
504,444:0214:105_0_30_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,30,5,,,,
505,444:0215:105_0_25_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,25,5,,,,
506,444:0216:105_0_20_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,20,5,,,,
507,444:0217:105_0_15_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,15,5,,,,
508,444:0218:105_0_10_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,10,5,,,,
509,444:0219:105_0_5_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,105,0,5,5,,,,
510,444:0220:110_0_50_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,110,0,50,5,,,,
511,444:0221:110_0_45_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,110,0,45,5,,,,
512,444:0222:110_0_40_5,train,444.xlsx,upward_crack_5mm,upward_crack,4,110,0,40,5,,,,
